Source	Target	edgesize
bp_ASV_000088	bp_ASV_000306	0
bp_ASV_000088	bp_ASV_000333	0
bp_ASV_000088	bp_ASV_000367	0
bp_ASV_000088	bp_ASV_000402	0
bp_ASV_000088	bp_ASV_000462	0
bp_ASV_000088	en_ASV_00206	0
bp_ASV_000089	bp_ASV_000017	0
bp_ASV_000089	bp_ASV_000036	0
bp_ASV_000089	ep_ASV_00018	0
bp_ASV_000089	ep_ASV_00037	0
bp_ASV_000090	bn_ASV_000015	0
bp_ASV_000090	bn_ASV_000178	0
bp_ASV_000090	bp_ASV_000015	0
bp_ASV_000090	bp_ASV_000044	0
bp_ASV_000090	bp_ASV_000054	0
bp_ASV_000090	bp_ASV_000063	0
bp_ASV_000090	bp_ASV_000064	0
bp_ASV_000090	bp_ASV_000077	0
bp_ASV_000090	bp_ASV_000116	0
bp_ASV_000090	bp_ASV_000142	0
bp_ASV_000090	bp_ASV_000143	0
bp_ASV_000090	bp_ASV_000156	0
bp_ASV_000090	bp_ASV_000219	0
bp_ASV_000090	bp_ASV_000341	0
bp_ASV_000090	bp_ASV_000473	0
bp_ASV_000090	en_ASV_00005	0
bp_ASV_000090	en_ASV_00248	0
bp_ASV_000090	en_ASV_00253	0
bp_ASV_000090	en_ASV_00271	0
bp_ASV_000090	en_ASV_00372	0
bp_ASV_000090	en_ASV_00525	0
bp_ASV_000091	bp_ASV_000010	0
bp_ASV_000091	bp_ASV_000026	0
bp_ASV_000091	bp_ASV_000041	0
bp_ASV_000091	bp_ASV_000080	0
bp_ASV_000091	bp_ASV_000092	0
bp_ASV_000091	bp_ASV_000240	0
bp_ASV_000092	bn_ASV_000037	0
bp_ASV_000092	bn_ASV_000039	0
bp_ASV_000092	bn_ASV_000059	0
bp_ASV_000092	bn_ASV_000088	0
bp_ASV_000092	bn_ASV_000092	0
bp_ASV_000092	bn_ASV_000102	0
bp_ASV_000092	bn_ASV_000107	0
bp_ASV_000092	bn_ASV_000244	0
bp_ASV_000092	bn_ASV_000331	0
bp_ASV_000092	bp_ASV_000007	0
bp_ASV_000092	bp_ASV_000008	0
bp_ASV_000092	bp_ASV_000015	0
bp_ASV_000092	bp_ASV_000026	0
bp_ASV_000092	bp_ASV_000039	0
bp_ASV_000092	bp_ASV_000041	0
bp_ASV_000092	bp_ASV_000046	0
bp_ASV_000092	bp_ASV_000059	0
bp_ASV_000092	bp_ASV_000073	0
bp_ASV_000092	bp_ASV_000080	0
bp_ASV_000092	bp_ASV_000088	0
bp_ASV_000092	bp_ASV_000102	0
bp_ASV_000092	bp_ASV_000125	0
bp_ASV_000092	bp_ASV_000133	0
bp_ASV_000092	bp_ASV_000146	0
bp_ASV_000092	bp_ASV_000184	0
bp_ASV_000092	bp_ASV_000193	0
bp_ASV_000092	bp_ASV_000210	0
bp_ASV_000092	bp_ASV_000213	0
bp_ASV_000092	bp_ASV_000230	0
bp_ASV_000092	bp_ASV_000240	0
bp_ASV_000092	bp_ASV_000284	0
bp_ASV_000092	bp_ASV_000304	0
bp_ASV_000092	bp_ASV_000308	0
bp_ASV_000092	bp_ASV_000331	0
bp_ASV_000092	en_ASV_00016	0
bp_ASV_000092	en_ASV_00053	0
bp_ASV_000092	en_ASV_00092	0
bp_ASV_000092	en_ASV_00109	0
bp_ASV_000092	en_ASV_00112	0
bp_ASV_000092	ep_ASV_00001	0
bp_ASV_000092	ep_ASV_00002	0
bp_ASV_000092	ep_ASV_00018	0
bp_ASV_000092	ep_ASV_00029	0
bp_ASV_000092	ep_ASV_00037	0
bp_ASV_000092	ep_ASV_00045	0
bp_ASV_000092	ep_ASV_00127	0
bp_ASV_000092	ep_ASV_00213	0
bp_ASV_000092	ep_ASV_00353	0
bp_ASV_000092	ep_ASV_00460	0
bp_ASV_000095	bp_ASV_000001	1
bp_ASV_000095	bp_ASV_000036	0
bp_ASV_000095	bp_ASV_000062	0
bp_ASV_000095	bp_ASV_000134	0
bp_ASV_000096	bn_ASV_000001	1
bp_ASV_000096	bp_ASV_000001	1
bp_ASV_000096	bp_ASV_000006	0
bp_ASV_000096	bp_ASV_000010	0
bp_ASV_000096	bp_ASV_000036	0
bp_ASV_000096	bp_ASV_000044	0
bp_ASV_000096	bp_ASV_000045	0
bp_ASV_000096	bp_ASV_000052	0
bp_ASV_000096	bp_ASV_000054	0
bp_ASV_000096	bp_ASV_000062	0
bp_ASV_000096	bp_ASV_000077	0
bp_ASV_000096	bp_ASV_000095	0
bp_ASV_000096	bp_ASV_000097	0
bp_ASV_000096	bp_ASV_000112	0
bp_ASV_000096	bp_ASV_000117	0
bp_ASV_000096	bp_ASV_000127	0
bp_ASV_000096	bp_ASV_000156	0
bp_ASV_000096	bp_ASV_000163	0
bp_ASV_000096	bp_ASV_000214	0
bp_ASV_000096	bp_ASV_000219	0
bp_ASV_000096	bp_ASV_000242	0
bp_ASV_000096	ep_ASV_00002	0
bp_ASV_000096	ep_ASV_00107	0
bp_ASV_000096	ep_ASV_00132	0
bp_ASV_000096	ep_ASV_00158	0
bp_ASV_000096	ep_ASV_00288	0
bp_ASV_000097	bp_ASV_000052	0
bp_ASV_000097	bp_ASV_000054	0
bp_ASV_000097	bp_ASV_000062	0
bp_ASV_000097	bp_ASV_000063	0
bp_ASV_000097	bp_ASV_000069	0
bp_ASV_000097	bp_ASV_000077	0
bp_ASV_000097	bp_ASV_000112	0
bp_ASV_000097	bp_ASV_000156	0
bp_ASV_000097	bp_ASV_000161	0
bp_ASV_000097	bp_ASV_000214	0
bp_ASV_000097	bp_ASV_000219	0
bp_ASV_000097	bp_ASV_000322	0
bp_ASV_000097	en_ASV_00327	0
bp_ASV_000097	ep_ASV_00009	0
bp_ASV_000097	ep_ASV_00058	0
bp_ASV_000097	ep_ASV_00107	0
bp_ASV_000097	ep_ASV_00158	0
bp_ASV_000097	ep_ASV_00164	0
bp_ASV_000097	ep_ASV_00269	0
bp_ASV_000097	ep_ASV_00284	0
bp_ASV_000097	ep_ASV_00288	0
bp_ASV_000100	bp_ASV_000227	0
bp_ASV_000102	bn_ASV_000457	0
bp_ASV_000102	bn_ASV_000607	0
bp_ASV_000102	bp_ASV_000080	0
bp_ASV_000102	bp_ASV_000222	0
bp_ASV_000102	bp_ASV_000244	0
bp_ASV_000102	bp_ASV_000257	0
bp_ASV_000102	bp_ASV_000271	0
bp_ASV_000102	bp_ASV_000306	0
bp_ASV_000102	bp_ASV_000319	0
bp_ASV_000102	bp_ASV_000333	0
bp_ASV_000102	bp_ASV_000367	0
bp_ASV_000102	bp_ASV_000402	0
bp_ASV_000102	bp_ASV_000406	0
bp_ASV_000102	bp_ASV_000415	0
bp_ASV_000102	bp_ASV_000462	0
bp_ASV_000102	bp_ASV_000511	0
bp_ASV_000102	en_ASV_00206	0
bp_ASV_000102	en_ASV_00406	0
bp_ASV_000102	en_ASV_00504	0
bp_ASV_000102	en_ASV_00804	0
bp_ASV_000102	en_ASV_00879	0
bp_ASV_000102	en_ASV_01061	0
bp_ASV_000102	en_ASV_01073	0
bp_ASV_000102	ep_ASV_00301	0
bp_ASV_000102	ep_ASV_00363	0
bp_ASV_000102	ep_ASV_00401	0
bp_ASV_000104	bn_ASV_000089	0
bp_ASV_000104	bp_ASV_000059	0
bp_ASV_000108	bp_ASV_000136	0
bp_ASV_000108	bp_ASV_000163	0
bp_ASV_000108	en_ASV_00161	0
bp_ASV_000112	bn_ASV_000001	1
bp_ASV_000112	bn_ASV_000025	1
bp_ASV_000112	bn_ASV_000054	0
bp_ASV_000112	bn_ASV_000069	0
bp_ASV_000112	bn_ASV_000079	1
bp_ASV_000112	bn_ASV_000156	0
bp_ASV_000112	bn_ASV_000217	0
bp_ASV_000112	bp_ASV_000001	1
bp_ASV_000112	bp_ASV_000012	1
bp_ASV_000112	bp_ASV_000052	0
bp_ASV_000112	bp_ASV_000054	0
bp_ASV_000112	bp_ASV_000062	0
bp_ASV_000112	bp_ASV_000063	0
bp_ASV_000112	bp_ASV_000077	0
bp_ASV_000112	bp_ASV_000127	0
bp_ASV_000112	bp_ASV_000134	0
bp_ASV_000112	bp_ASV_000156	0
bp_ASV_000112	bp_ASV_000161	0
bp_ASV_000112	bp_ASV_000163	0
bp_ASV_000112	bp_ASV_000214	0
bp_ASV_000112	bp_ASV_000219	0
bp_ASV_000112	bp_ASV_000318	0
bp_ASV_000112	bp_ASV_000322	0
bp_ASV_000112	en_ASV_00327	0
bp_ASV_000112	ep_ASV_00008	0
bp_ASV_000112	ep_ASV_00009	0
bp_ASV_000112	ep_ASV_00058	0
bp_ASV_000112	ep_ASV_00107	0
bp_ASV_000112	ep_ASV_00132	0
bp_ASV_000112	ep_ASV_00157	0
bp_ASV_000112	ep_ASV_00158	0
bp_ASV_000112	ep_ASV_00171	0
bp_ASV_000112	ep_ASV_00260	0
bp_ASV_000112	ep_ASV_00284	0
bp_ASV_000112	ep_ASV_00288	0
bp_ASV_000112	ep_ASV_00290	0
bp_ASV_000113	bn_ASV_000088	0
bp_ASV_000113	bn_ASV_000102	0
bp_ASV_000113	bn_ASV_000107	0
bp_ASV_000113	bn_ASV_000179	0
bp_ASV_000113	bn_ASV_000193	0
bp_ASV_000113	bn_ASV_000213	0
bp_ASV_000113	bn_ASV_000226	0
bp_ASV_000113	bn_ASV_000244	0
bp_ASV_000113	bn_ASV_000257	0
bp_ASV_000113	bn_ASV_000262	0
bp_ASV_000113	bn_ASV_000267	1
bp_ASV_000113	bn_ASV_000280	0
bp_ASV_000113	bn_ASV_000289	0
bp_ASV_000113	bn_ASV_000298	0
bp_ASV_000113	bn_ASV_000331	0
bp_ASV_000113	bn_ASV_000361	0
bp_ASV_000113	bn_ASV_000380	0
bp_ASV_000113	bn_ASV_000406	0
bp_ASV_000113	bn_ASV_000409	0
bp_ASV_000113	bn_ASV_000425	0
bp_ASV_000113	bn_ASV_000457	0
bp_ASV_000113	bn_ASV_000474	0
bp_ASV_000113	bn_ASV_000528	0
bp_ASV_000113	bn_ASV_000607	0
bp_ASV_000113	bp_ASV_000059	0
bp_ASV_000113	bp_ASV_000080	0
bp_ASV_000113	bp_ASV_000088	0
bp_ASV_000113	bp_ASV_000102	0
bp_ASV_000113	bp_ASV_000146	0
bp_ASV_000113	bp_ASV_000213	0
bp_ASV_000113	bp_ASV_000222	0
bp_ASV_000113	bp_ASV_000244	0
bp_ASV_000113	bp_ASV_000257	0
bp_ASV_000113	bp_ASV_000271	0
bp_ASV_000113	bp_ASV_000279	0
bp_ASV_000113	bp_ASV_000289	0
bp_ASV_000113	bp_ASV_000306	0
bp_ASV_000113	bp_ASV_000311	0
bp_ASV_000113	bp_ASV_000319	0
bp_ASV_000113	bp_ASV_000333	0
bp_ASV_000113	bp_ASV_000348	0
bp_ASV_000113	bp_ASV_000393	0
bp_ASV_000113	bp_ASV_000406	0
bp_ASV_000113	bp_ASV_000457	0
bp_ASV_000113	bp_ASV_000511	0
bp_ASV_000113	en_ASV_00053	0
bp_ASV_000113	en_ASV_00092	0
bp_ASV_000113	en_ASV_00472	0
bp_ASV_000113	en_ASV_00504	0
bp_ASV_000113	en_ASV_00547	0
bp_ASV_000113	en_ASV_00636	0
bp_ASV_000113	en_ASV_00751	0
bp_ASV_000113	en_ASV_00879	0
bp_ASV_000113	en_ASV_00969	0
bp_ASV_000113	en_ASV_00983	0
bp_ASV_000113	en_ASV_01061	0
bp_ASV_000113	en_ASV_01073	0
bp_ASV_000113	en_ASV_01138	0
bp_ASV_000113	en_ASV_01161	0
bp_ASV_000113	en_ASV_01194	0
bp_ASV_000113	ep_ASV_00004	0
bp_ASV_000113	ep_ASV_00018	0
bp_ASV_000113	ep_ASV_00037	0
bp_ASV_000113	ep_ASV_00044	0
bp_ASV_000113	ep_ASV_00127	0
bp_ASV_000113	ep_ASV_00213	0
bp_ASV_000113	ep_ASV_00243	0
bp_ASV_000113	ep_ASV_00246	0
bp_ASV_000113	ep_ASV_00264	0
bp_ASV_000113	ep_ASV_00350	0
bp_ASV_000113	ep_ASV_00357	0
bp_ASV_000113	ep_ASV_00363	0
bp_ASV_000113	ep_ASV_00379	0
bp_ASV_000113	ep_ASV_00401	0
bp_ASV_000113	ep_ASV_00418	0
bp_ASV_000113	ep_ASV_00552	0
bp_ASV_000115	bp_ASV_000008	0
bp_ASV_000116	bn_ASV_000001	1
bp_ASV_000116	bn_ASV_000025	1
bp_ASV_000116	bn_ASV_000079	1
bp_ASV_000116	bn_ASV_000156	0
bp_ASV_000116	bp_ASV_000001	1
bp_ASV_000116	bp_ASV_000052	0
bp_ASV_000116	bp_ASV_000054	0
bp_ASV_000116	bp_ASV_000062	0
bp_ASV_000116	bp_ASV_000063	0
bp_ASV_000116	bp_ASV_000069	0
bp_ASV_000116	bp_ASV_000077	0
bp_ASV_000116	bp_ASV_000112	0
bp_ASV_000116	bp_ASV_000127	0
bp_ASV_000116	bp_ASV_000134	0
bp_ASV_000116	bp_ASV_000142	0
bp_ASV_000116	bp_ASV_000156	0
bp_ASV_000116	bp_ASV_000161	0
bp_ASV_000116	bp_ASV_000163	0
bp_ASV_000116	bp_ASV_000219	0
bp_ASV_000116	en_ASV_00074	0
bp_ASV_000116	en_ASV_00253	0
bp_ASV_000116	en_ASV_00327	0
bp_ASV_000116	ep_ASV_00008	0
bp_ASV_000116	ep_ASV_00033	0
bp_ASV_000116	ep_ASV_00132	0
bp_ASV_000116	ep_ASV_00164	0
bp_ASV_000116	ep_ASV_00171	0
bp_ASV_000116	ep_ASV_00260	0
bp_ASV_000117	bn_ASV_000028	0
bp_ASV_000117	bn_ASV_000054	0
bp_ASV_000117	bn_ASV_000064	0
bp_ASV_000117	bn_ASV_000156	0
bp_ASV_000117	bn_ASV_000178	0
bp_ASV_000117	bp_ASV_000001	1
bp_ASV_000117	bp_ASV_000012	1
bp_ASV_000117	bp_ASV_000044	0
bp_ASV_000117	bp_ASV_000052	0
bp_ASV_000117	bp_ASV_000054	0
bp_ASV_000117	bp_ASV_000062	0
bp_ASV_000117	bp_ASV_000063	0
bp_ASV_000117	bp_ASV_000077	0
bp_ASV_000117	bp_ASV_000097	0
bp_ASV_000117	bp_ASV_000112	0
bp_ASV_000117	bp_ASV_000116	0
bp_ASV_000117	bp_ASV_000143	0
bp_ASV_000117	bp_ASV_000156	0
bp_ASV_000117	bp_ASV_000161	0
bp_ASV_000117	bp_ASV_000183	0
bp_ASV_000117	bp_ASV_000208	0
bp_ASV_000117	bp_ASV_000219	0
bp_ASV_000117	bp_ASV_000242	0
bp_ASV_000117	bp_ASV_000322	0
bp_ASV_000117	ep_ASV_00009	0
bp_ASV_000117	ep_ASV_00058	0
bp_ASV_000117	ep_ASV_00106	0
bp_ASV_000117	ep_ASV_00157	0
bp_ASV_000117	ep_ASV_00158	0
bp_ASV_000117	ep_ASV_00164	0
bp_ASV_000117	ep_ASV_00171	0
bp_ASV_000117	ep_ASV_00212	0
bp_ASV_000117	ep_ASV_00260	0
bp_ASV_000117	ep_ASV_00269	0
bp_ASV_000117	ep_ASV_00284	0
bp_ASV_000117	ep_ASV_00288	0
bp_ASV_000117	ep_ASV_00290	0
bp_ASV_000117	ep_ASV_00337	0
bp_ASV_000123	bn_ASV_000123	0
bp_ASV_000123	bp_ASV_000001	1
bp_ASV_000123	bp_ASV_000012	1
bp_ASV_000124	bn_ASV_000078	0
bp_ASV_000124	bn_ASV_000088	0
bp_ASV_000124	bn_ASV_000244	0
bp_ASV_000124	bn_ASV_000398	0
bp_ASV_000124	bp_ASV_000017	0
bp_ASV_000124	bp_ASV_000036	0
bp_ASV_000124	bp_ASV_000088	0
bp_ASV_000124	bp_ASV_000089	0
bp_ASV_000124	bp_ASV_000102	0
bp_ASV_000124	bp_ASV_000230	0
bp_ASV_000124	bp_ASV_000367	0
bp_ASV_000124	bp_ASV_000402	0
bp_ASV_000124	bp_ASV_000462	0
bp_ASV_000124	en_ASV_00583	0
bp_ASV_000124	ep_ASV_00018	0
bp_ASV_000124	ep_ASV_00032	0
bp_ASV_000124	ep_ASV_00037	0
bp_ASV_000124	ep_ASV_00108	0
bp_ASV_000124	ep_ASV_00323	0
bp_ASV_000124	ep_ASV_00350	0
bp_ASV_000125	bn_ASV_000088	0
bp_ASV_000125	bn_ASV_000102	0
bp_ASV_000125	bn_ASV_000133	0
bp_ASV_000125	bp_ASV_000026	0
bp_ASV_000125	bp_ASV_000059	0
bp_ASV_000125	bp_ASV_000080	0
bp_ASV_000125	bp_ASV_000088	0
bp_ASV_000125	bp_ASV_000102	0
bp_ASV_000125	bp_ASV_000146	0
bp_ASV_000125	bp_ASV_000213	0
bp_ASV_000125	bp_ASV_000230	0
bp_ASV_000125	bp_ASV_000244	0
bp_ASV_000125	bp_ASV_000413	0
bp_ASV_000125	ep_ASV_00018	0
bp_ASV_000125	ep_ASV_00037	0
bp_ASV_000127	bn_ASV_000025	1
bp_ASV_000127	bn_ASV_000069	0
bp_ASV_000127	bn_ASV_000079	1
bp_ASV_000127	bn_ASV_000245	0
bp_ASV_000127	bn_ASV_000269	0
bp_ASV_000127	bp_ASV_000052	0
bp_ASV_000127	bp_ASV_000062	0
bp_ASV_000127	bp_ASV_000136	0
bp_ASV_000127	bp_ASV_000163	0
bp_ASV_000127	bp_ASV_000214	0
bp_ASV_000127	bp_ASV_000219	0
bp_ASV_000127	en_ASV_00161	0
bp_ASV_000127	en_ASV_00207	0
bp_ASV_000127	ep_ASV_00008	0
bp_ASV_000127	ep_ASV_00021	0
bp_ASV_000127	ep_ASV_00171	0
bp_ASV_000132	bn_ASV_000017	0
bp_ASV_000132	bn_ASV_000037	0
bp_ASV_000132	bn_ASV_000078	0
bp_ASV_000132	bn_ASV_000398	0
bp_ASV_000132	bp_ASV_000017	0
bp_ASV_000132	bp_ASV_000036	0
bp_ASV_000132	bp_ASV_000059	0
bp_ASV_000132	bp_ASV_000081	0
bp_ASV_000132	bp_ASV_000088	0
bp_ASV_000132	bp_ASV_000124	0
bp_ASV_000132	bp_ASV_000197	0
bp_ASV_000132	bp_ASV_000210	0
bp_ASV_000132	bp_ASV_000230	0
bp_ASV_000132	bp_ASV_000239	0
bp_ASV_000132	bp_ASV_000244	0
bp_ASV_000132	bp_ASV_000398	0
bp_ASV_000132	bp_ASV_000413	0
bp_ASV_000132	bp_ASV_000475	0
bp_ASV_000132	en_ASV_00016	0
bp_ASV_000132	en_ASV_00206	0
bp_ASV_000132	en_ASV_00583	0
bp_ASV_000132	en_ASV_00715	0
bp_ASV_000132	ep_ASV_00018	0
bp_ASV_000132	ep_ASV_00029	0
bp_ASV_000132	ep_ASV_00032	0
bp_ASV_000132	ep_ASV_00364	0
bp_ASV_000133	bp_ASV_000026	0
bp_ASV_000133	bp_ASV_000041	0
bp_ASV_000133	bp_ASV_000080	0
bp_ASV_000133	bp_ASV_000240	0
bp_ASV_000134	bn_ASV_000025	1
bp_ASV_000134	bn_ASV_000079	1
bp_ASV_000134	bp_ASV_000001	1
bp_ASV_000134	bp_ASV_000062	0
bp_ASV_000134	bp_ASV_000108	0
bp_ASV_000134	bp_ASV_000127	0
bp_ASV_000134	bp_ASV_000136	0
bp_ASV_000134	bp_ASV_000163	0
bp_ASV_000134	bp_ASV_000214	0
bp_ASV_000134	bp_ASV_000318	0
bp_ASV_000134	en_ASV_00161	0
bp_ASV_000134	ep_ASV_00021	0
bp_ASV_000134	ep_ASV_00107	0
bp_ASV_000134	ep_ASV_00171	0
bp_ASV_000134	ep_ASV_00176	0
bp_ASV_000134	ep_ASV_00180	0
bp_ASV_000135	bn_ASV_000037	0
bp_ASV_000135	bn_ASV_000039	0
bp_ASV_000135	bn_ASV_000067	0
bp_ASV_000135	bn_ASV_000073	0
bp_ASV_000135	bn_ASV_000088	0
bp_ASV_000135	bn_ASV_000102	0
bp_ASV_000135	bn_ASV_000107	0
bp_ASV_000135	bn_ASV_000170	0
bp_ASV_000135	bn_ASV_000176	1
bp_ASV_000135	bn_ASV_000179	0
bp_ASV_000135	bn_ASV_000184	0
bp_ASV_000135	bn_ASV_000193	0
bp_ASV_000135	bn_ASV_000210	0
bp_ASV_000135	bn_ASV_000213	0
bp_ASV_000135	bn_ASV_000226	0
bp_ASV_000135	bn_ASV_000230	0
bp_ASV_000135	bn_ASV_000232	0
bp_ASV_000135	bn_ASV_000244	0
bp_ASV_000135	bn_ASV_000257	0
bp_ASV_000135	bn_ASV_000267	1
bp_ASV_000135	bn_ASV_000271	0
bp_ASV_000135	bn_ASV_000279	0
bp_ASV_000135	bn_ASV_000280	0
bp_ASV_000135	bn_ASV_000290	0
bp_ASV_000135	bn_ASV_000294	0
bp_ASV_000135	bn_ASV_000298	0
bp_ASV_000135	bn_ASV_000302	0
bp_ASV_000135	bn_ASV_000306	0
bp_ASV_000135	bn_ASV_000308	0
bp_ASV_000135	bn_ASV_000311	0
bp_ASV_000135	bn_ASV_000314	0
bp_ASV_000135	bn_ASV_000320	0
bp_ASV_000135	bn_ASV_000331	0
bp_ASV_000135	bn_ASV_000348	0
bp_ASV_000135	bn_ASV_000361	0
bp_ASV_000135	bn_ASV_000378	0
bp_ASV_000135	bn_ASV_000380	0
bp_ASV_000135	bn_ASV_000406	0
bp_ASV_000135	bn_ASV_000409	0
bp_ASV_000135	bn_ASV_000425	0
bp_ASV_000135	bn_ASV_000457	0
bp_ASV_000135	bn_ASV_000474	0
bp_ASV_000135	bn_ASV_000476	0
bp_ASV_000135	bn_ASV_000511	0
bp_ASV_000135	bn_ASV_000528	0
bp_ASV_000135	bn_ASV_000596	0
bp_ASV_000135	bn_ASV_000607	0
bp_ASV_000135	bn_ASV_000717	0
bp_ASV_000135	bn_ASV_000720	0
bp_ASV_000135	bp_ASV_000039	0
bp_ASV_000135	bp_ASV_000059	0
bp_ASV_000135	bp_ASV_000073	0
bp_ASV_000135	bp_ASV_000080	0
bp_ASV_000135	bp_ASV_000081	0
bp_ASV_000135	bp_ASV_000088	0
bp_ASV_000135	bp_ASV_000102	0
bp_ASV_000135	bp_ASV_000113	0
bp_ASV_000135	bp_ASV_000146	0
bp_ASV_000135	bp_ASV_000170	0
bp_ASV_000135	bp_ASV_000193	0
bp_ASV_000135	bp_ASV_000210	0
bp_ASV_000135	bp_ASV_000213	0
bp_ASV_000135	bp_ASV_000222	0
bp_ASV_000135	bp_ASV_000230	0
bp_ASV_000135	bp_ASV_000232	0
bp_ASV_000135	bp_ASV_000240	0
bp_ASV_000135	bp_ASV_000244	0
bp_ASV_000135	bp_ASV_000257	0
bp_ASV_000135	bp_ASV_000271	0
bp_ASV_000135	bp_ASV_000279	0
bp_ASV_000135	bp_ASV_000284	0
bp_ASV_000135	bp_ASV_000289	0
bp_ASV_000135	bp_ASV_000302	0
bp_ASV_000135	bp_ASV_000304	0
bp_ASV_000135	bp_ASV_000306	0
bp_ASV_000135	bp_ASV_000308	0
bp_ASV_000135	bp_ASV_000311	0
bp_ASV_000135	bp_ASV_000319	0
bp_ASV_000135	bp_ASV_000333	0
bp_ASV_000135	bp_ASV_000348	0
bp_ASV_000135	bp_ASV_000367	0
bp_ASV_000135	bp_ASV_000380	0
bp_ASV_000135	bp_ASV_000398	0
bp_ASV_000135	bp_ASV_000402	0
bp_ASV_000135	bp_ASV_000406	0
bp_ASV_000135	bp_ASV_000413	0
bp_ASV_000135	bp_ASV_000415	0
bp_ASV_000135	bp_ASV_000457	0
bp_ASV_000135	bp_ASV_000470	0
bp_ASV_000135	bp_ASV_000511	0
bp_ASV_000135	bp_ASV_000599	0
bp_ASV_000135	en_ASV_00053	0
bp_ASV_000135	en_ASV_00092	0
bp_ASV_000135	en_ASV_00406	0
bp_ASV_000135	en_ASV_00472	0
bp_ASV_000135	en_ASV_00504	0
bp_ASV_000135	en_ASV_00547	0
bp_ASV_000135	en_ASV_00570	0
bp_ASV_000135	en_ASV_00636	0
bp_ASV_000135	en_ASV_00683	0
bp_ASV_000135	en_ASV_00715	0
bp_ASV_000135	en_ASV_00751	0
bp_ASV_000135	en_ASV_00766	0
bp_ASV_000135	en_ASV_00848	0
bp_ASV_000135	en_ASV_00879	0
bp_ASV_000135	en_ASV_00969	0
bp_ASV_000135	en_ASV_00983	0
bp_ASV_000135	en_ASV_01061	0
bp_ASV_000135	en_ASV_01063	0
bp_ASV_000135	en_ASV_01073	0
bp_ASV_000135	en_ASV_01138	0
bp_ASV_000135	en_ASV_01180	0
bp_ASV_000135	en_ASV_01234	0
bp_ASV_000135	ep_ASV_00001	0
bp_ASV_000135	ep_ASV_00018	0
bp_ASV_000135	ep_ASV_00029	0
bp_ASV_000135	ep_ASV_00037	0
bp_ASV_000135	ep_ASV_00044	0
bp_ASV_000135	ep_ASV_00070	0
bp_ASV_000135	ep_ASV_00081	0
bp_ASV_000135	ep_ASV_00084	0
bp_ASV_000135	ep_ASV_00127	0
bp_ASV_000135	ep_ASV_00152	0
bp_ASV_000135	ep_ASV_00213	0
bp_ASV_000135	ep_ASV_00215	0
bp_ASV_000135	ep_ASV_00216	0
bp_ASV_000135	ep_ASV_00243	0
bp_ASV_000135	ep_ASV_00246	0
bp_ASV_000135	ep_ASV_00264	0
bp_ASV_000135	ep_ASV_00317	0
bp_ASV_000135	ep_ASV_00350	0
bp_ASV_000135	ep_ASV_00357	0
bp_ASV_000135	ep_ASV_00363	0
bp_ASV_000135	ep_ASV_00379	0
bp_ASV_000135	ep_ASV_00401	0
bp_ASV_000135	ep_ASV_00480	0
bp_ASV_000135	ep_ASV_00552	0
bp_ASV_000136	bn_ASV_000020	1
bp_ASV_000136	bn_ASV_000559	0
bp_ASV_000136	bp_ASV_000163	0
bp_ASV_000136	bp_ASV_000375	0
bp_ASV_000142	bn_ASV_000001	1
bp_ASV_000142	bn_ASV_000025	1
bp_ASV_000142	bn_ASV_000142	0
bp_ASV_000142	bp_ASV_000062	0
bp_ASV_000142	bp_ASV_000127	0
bp_ASV_000142	ep_ASV_00008	0
bp_ASV_000143	bp_ASV_000156	0
bp_ASV_000146	bn_ASV_000244	0
bp_ASV_000146	bp_ASV_000080	0
bp_ASV_000146	bp_ASV_000088	0
bp_ASV_000146	bp_ASV_000102	0
bp_ASV_000146	bp_ASV_000244	0
bp_ASV_000146	en_ASV_00206	0
bp_ASV_000146	ep_ASV_00037	0
bp_ASV_000151	bn_ASV_000005	1
bp_ASV_000151	bn_ASV_000009	1
bp_ASV_000151	bn_ASV_000151	0
bp_ASV_000151	bp_ASV_000001	1
bp_ASV_000151	bp_ASV_000005	1
bp_ASV_000151	bp_ASV_000006	0
bp_ASV_000151	bp_ASV_000009	1
bp_ASV_000151	bp_ASV_000010	0
bp_ASV_000151	bp_ASV_000017	0
bp_ASV_000151	bp_ASV_000046	0
bp_ASV_000151	bp_ASV_000072	0
bp_ASV_000151	bp_ASV_000078	0
bp_ASV_000151	bp_ASV_000124	0
bp_ASV_000151	bp_ASV_000132	0
bp_ASV_000151	bp_ASV_000283	0
bp_ASV_000151	bp_ASV_000304	0
bp_ASV_000151	bp_ASV_000431	0
bp_ASV_000151	bp_ASV_000454	0
bp_ASV_000151	ep_ASV_00002	0
bp_ASV_000151	ep_ASV_00007	0
bp_ASV_000155	bp_ASV_000046	0
bp_ASV_000155	bp_ASV_000132	0
bp_ASV_000156	bp_ASV_000062	0
bp_ASV_000156	bp_ASV_000322	0
bp_ASV_000156	ep_ASV_00164	0
bp_ASV_000156	ep_ASV_00288	0
bp_ASV_000156	ep_ASV_00337	0
bp_ASV_000159	bn_ASV_000028	0
bp_ASV_000159	bn_ASV_000043	0
bp_ASV_000159	bn_ASV_000116	0
bp_ASV_000159	bn_ASV_000341	0
bp_ASV_000159	bp_ASV_000001	1
bp_ASV_000159	bp_ASV_000043	0
bp_ASV_000159	bp_ASV_000044	0
bp_ASV_000159	bp_ASV_000054	0
bp_ASV_000159	bp_ASV_000063	0
