Source	Target	num_Triplets	percentage_co_occurrence
en_ASV_00815	ep_ASV_00032	0	12.121212
en_ASV_00815	bn_ASV_000322	0	49.056604
en_ASV_00815	en_ASV_00059	0	51.515152
en_ASV_00815	en_ASV_00327	0	46.268657
en_ASV_00815	en_ASV_00498	0	50.000000
en_ASV_00815	bn_ASV_000057	0	42.592593
en_ASV_00815	en_ASV_00370	0	44.615385
en_ASV_00815	en_ASV_00783	0	56.451613
en_ASV_00815	en_ASV_01163	0	64.406780
ep_ASV_00260	bn_ASV_000077	0	52.702703
ep_ASV_00260	bn_ASV_000156	0	53.731343
ep_ASV_00260	bp_ASV_000001	0	44.554455
ep_ASV_00260	bp_ASV_000052	0	47.191011
ep_ASV_00260	ep_ASV_00061	0	49.438202
ep_ASV_00260	ep_ASV_00106	0	48.863636
ep_ASV_00260	bp_ASV_000059	0	13.861386
ep_ASV_00260	bp_ASV_000017	0	10.679612
ep_ASV_00260	ep_ASV_00019	0	56.944444
ep_ASV_00260	bp_ASV_000063	0	61.764706
ep_ASV_00260	en_ASV_00092	0	11.764706
ep_ASV_00260	en_ASV_00016	0	10.204082
ep_ASV_00260	bp_ASV_000219	0	55.882353
ep_ASV_00260	ep_ASV_00176	0	49.315068
ep_ASV_00260	bp_ASV_000156	0	57.575758
ep_ASV_00260	en_ASV_00059	0	56.451613
ep_ASV_00260	bp_ASV_000062	0	49.206349
ep_ASV_00260	ep_ASV_00058	0	52.380952
ep_ASV_00260	ep_ASV_00158	0	65.517241
ep_ASV_00260	en_ASV_00327	0	50.793651
ep_ASV_00260	ep_ASV_00288	0	71.428571
ep_ASV_00260	ep_ASV_00343	0	50.793651
ep_ASV_00260	ep_ASV_00164	0	58.490566
ep_ASV_00260	ep_ASV_00284	0	52.727273
ep_ASV_00260	ep_ASV_00306	0	54.385965
ep_ASV_00260	ep_ASV_00439	0	44.642857
ep_ASV_00260	bp_ASV_000322	0	47.272727
bn_ASV_000143	bn_ASV_000088	0	19.230769
bn_ASV_000143	bn_ASV_000077	0	53.623188
bn_ASV_000143	bn_ASV_000156	0	54.838710
bn_ASV_000143	bn_ASV_000054	0	47.826087
bn_ASV_000143	bn_ASV_000230	0	3.370787
bn_ASV_000143	bn_ASV_000193	0	0.000000
bn_ASV_000143	bn_ASV_000064	0	48.387097
bn_ASV_000143	bn_ASV_000213	0	0.000000
bn_ASV_000143	bn_ASV_000107	0	4.210526
bn_ASV_000143	bn_ASV_000226	0	0.000000
bn_ASV_000143	ep_ASV_00037	0	13.333333
bn_ASV_000143	bp_ASV_000088	0	10.679612
bn_ASV_000143	bp_ASV_000059	0	5.882353
bn_ASV_000143	ep_ASV_00019	0	45.205479
bn_ASV_000143	ep_ASV_00009	0	38.961039
bn_ASV_000143	bp_ASV_000063	0	51.470588
bn_ASV_000143	en_ASV_00092	0	11.458333
bn_ASV_000143	bp_ASV_000102	0	5.154639
bn_ASV_000143	ep_ASV_00018	0	5.263158
bn_ASV_000143	en_ASV_00016	0	5.208333
bn_ASV_000143	bp_ASV_000156	0	49.230769
bn_ASV_000143	en_ASV_00102	0	41.891892
bn_ASV_000143	bp_ASV_000230	0	4.347826
bn_ASV_000143	bn_ASV_000488	0	44.444444
bn_ASV_000143	bn_ASV_000556	0	42.222222
bn_ASV_000143	bp_ASV_000213	0	0.000000
bn_ASV_000143	ep_ASV_00158	0	50.847458
bn_ASV_000143	en_ASV_00327	0	62.962963
bn_ASV_000143	ep_ASV_00288	0	50.847458
bn_ASV_000143	bp_ASV_000143	0	47.169811
bn_ASV_000143	ep_ASV_00284	0	54.000000
bn_ASV_000269	bn_ASV_000001	0	44.347826
bn_ASV_000269	bn_ASV_000009	0	37.068966
bn_ASV_000269	bn_ASV_000036	0	21.238938
bn_ASV_000269	bn_ASV_000078	0	18.518519
bn_ASV_000269	bn_ASV_000151	0	16.822430
bn_ASV_000269	bn_ASV_000025	0	57.471264
bn_ASV_000269	bp_ASV_000001	0	49.019608
bn_ASV_000269	bn_ASV_000072	0	15.000000
bn_ASV_000269	bn_ASV_000239	0	9.183673
bn_ASV_000269	bn_ASV_000069	0	58.730159
bn_ASV_000269	bn_ASV_000079	0	56.578947
bn_ASV_000269	bp_ASV_000163	0	58.108108
bn_ASV_000269	bn_ASV_000245	0	68.852459
bn_ASV_000269	ep_ASV_00032	0	12.871287
bn_ASV_000269	en_ASV_00161	0	59.090909
bn_ASV_000269	en_ASV_00366	0	6.185567
bn_ASV_000269	bp_ASV_000062	0	58.730159
bn_ASV_000269	en_ASV_00074	0	52.380952
bn_ASV_000269	bn_ASV_000757	0	51.666667
bp_ASV_000070	bp_ASV_000075	0	53.535354
bp_ASV_000070	bp_ASV_000033	0	60.439560
bp_ASV_000070	bn_ASV_000257	0	9.803922
bp_ASV_000070	bp_ASV_000473	0	57.142857
bp_ASV_000070	bn_ASV_000121	0	32.000000
bp_ASV_000070	bn_ASV_000432	0	33.783784
bp_ASV_000070	ep_ASV_00243	0	17.142857
bp_ASV_000070	ep_ASV_00021	0	13.592233
bp_ASV_000070	bp_ASV_000071	0	50.000000
bp_ASV_000070	bp_ASV_000511	0	9.900990
bp_ASV_000070	bn_ASV_000416	0	37.333333
bn_ASV_000445	bn_ASV_000001	0	28.571429
bn_ASV_000445	bn_ASV_000036	0	44.186047
bn_ASV_000445	bn_ASV_000078	0	47.435897
bn_ASV_000445	bn_ASV_000025	0	15.887850
bn_ASV_000445	bn_ASV_000230	0	50.819672
bn_ASV_000445	bn_ASV_000475	0	52.459016
bn_ASV_000445	bn_ASV_000239	0	54.098361
bn_ASV_000445	bn_ASV_000398	0	49.090909
bn_ASV_000445	bn_ASV_000079	0	9.278351
bn_ASV_000445	bn_ASV_000197	0	50.909091
bn_ASV_000445	bn_ASV_000333	0	48.148148
bn_ASV_000445	bn_ASV_000431	0	49.056604
bn_ASV_000445	bn_ASV_000302	0	49.056604
bn_ASV_000445	en_ASV_00092	0	46.575342
bn_ASV_000445	en_ASV_00016	0	53.030303
bn_ASV_000445	ep_ASV_00032	0	44.285714
bn_ASV_000445	en_ASV_01063	0	45.312500
bn_ASV_000445	en_ASV_00583	0	64.150943
bn_ASV_000445	bp_ASV_000398	0	44.827586
bn_ASV_000445	bn_ASV_000175	0	60.869565
bn_ASV_000445	en_ASV_01121	0	56.862745
bn_ASV_000445	en_ASV_00804	0	47.169811
bn_ASV_000556	bn_ASV_000077	0	32.394366
bn_ASV_000556	bn_ASV_000064	0	40.350877
bp_ASV_000010	bp_ASV_000052	0	71.428571
bp_ASV_000010	bp_ASV_000163	0	54.621849
bp_ASV_000010	ep_ASV_00176	0	54.237288
bp_ASV_000010	bp_ASV_000062	0	40.336134
bp_ASV_000010	bp_ASV_000318	0	34.745763
bp_ASV_000010	ep_ASV_00306	0	36.440678
en_ASV_00525	en_ASV_00271	0	62.352941
en_ASV_00525	en_ASV_00102	0	61.176471
en_ASV_00525	en_ASV_00327	0	62.162162
en_ASV_00525	en_ASV_00594	0	44.871795
ep_ASV_00040	bn_ASV_000088	0	45.555556
ep_ASV_00040	bn_ASV_000078	0	45.238095
ep_ASV_00040	bn_ASV_000156	0	5.102041
ep_ASV_00040	bp_ASV_000001	0	26.956522
ep_ASV_00040	bn_ASV_000230	0	50.000000
ep_ASV_00040	bn_ASV_000244	0	45.070423
ep_ASV_00040	bn_ASV_000193	0	56.451613
ep_ASV_00040	bn_ASV_000226	0	50.000000
ep_ASV_00040	bn_ASV_000398	0	53.448276
ep_ASV_00040	ep_ASV_00037	0	48.235294
ep_ASV_00040	bp_ASV_000124	0	56.410256
ep_ASV_00040	bp_ASV_000088	0	53.164557
ep_ASV_00040	bn_ASV_000197	0	45.161290
ep_ASV_00040	en_ASV_00206	0	48.780488
ep_ASV_00040	bn_ASV_000333	0	45.000000
ep_ASV_00040	bn_ASV_000431	0	53.571429
ep_ASV_00040	bp_ASV_000059	0	57.534247
ep_ASV_00040	bn_ASV_000302	0	50.877193
ep_ASV_00040	bp_ASV_000017	0	60.563380
ep_ASV_00040	ep_ASV_00019	0	13.000000
ep_ASV_00040	bp_ASV_000063	0	8.910891
ep_ASV_00040	en_ASV_00092	0	54.054054
ep_ASV_00040	bp_ASV_000102	0	53.521127
ep_ASV_00040	bn_ASV_000280	0	53.571429
ep_ASV_00040	bn_ASV_000457	0	46.428571
ep_ASV_00040	ep_ASV_00018	0	64.615385
ep_ASV_00040	en_ASV_00016	0	61.194030
ep_ASV_00040	bp_ASV_000219	0	4.950495
ep_ASV_00040	ep_ASV_00032	0	56.521739
ep_ASV_00040	bp_ASV_000156	0	5.050505
ep_ASV_00040	bp_ASV_000230	0	58.461538
ep_ASV_00040	en_ASV_00636	0	46.376812
ep_ASV_00040	bp_ASV_000213	0	57.377049
ep_ASV_00040	ep_ASV_00127	0	56.060606
ep_ASV_00040	en_ASV_00059	0	5.434783
ep_ASV_00040	bn_ASV_000479	0	38.181818
ep_ASV_00040	en_ASV_00583	0	51.612903
ep_ASV_00040	bp_ASV_000398	0	62.500000
ep_ASV_00040	bp_ASV_000348	0	51.666667
ep_ASV_00040	en_ASV_00327	0	5.555556
ep_ASV_00040	ep_ASV_00288	0	3.225806
ep_ASV_00040	bp_ASV_000367	0	54.385965
ep_ASV_00040	bp_ASV_000402	0	57.142857
ep_ASV_00040	ep_ASV_00246	0	57.142857
ep_ASV_00040	ep_ASV_00264	0	64.814815
ep_ASV_00040	bp_ASV_000222	0	52.631579
ep_ASV_00040	ep_ASV_00350	0	62.500000
ep_ASV_00040	en_ASV_00879	0	50.877193
ep_ASV_00040	bp_ASV_000271	0	50.877193
ep_ASV_00040	bp_ASV_000333	0	50.877193
ep_ASV_00040	ep_ASV_00364	0	53.571429
ep_ASV_00040	en_ASV_00406	0	50.000000
ep_ASV_00040	bp_ASV_000306	0	52.727273
ep_ASV_00040	bp_ASV_000462	0	68.000000
ep_ASV_00040	ep_ASV_00401	0	49.152542
ep_ASV_00040	bp_ASV_000302	0	50.909091
ep_ASV_00040	ep_ASV_00162	0	54.716981
ep_ASV_00040	ep_ASV_00301	0	58.181818
ep_ASV_00040	en_ASV_00804	0	49.122807
ep_ASV_00040	bp_ASV_000319	0	51.851852
ep_ASV_00040	en_ASV_00612	0	44.067797
ep_ASV_00040	bp_ASV_000599	0	50.000000
ep_ASV_00040	bp_ASV_000457	0	52.830189
ep_ASV_00040	bp_ASV_000415	0	50.000000
ep_ASV_00040	bp_ASV_000445	0	50.000000
ep_ASV_00040	bn_ASV_000832	0	38.461538
bn_ASV_000431	bn_ASV_000088	0	45.977011
bn_ASV_000431	bn_ASV_000078	0	51.282051
bn_ASV_000431	bn_ASV_000077	0	10.101010
bn_ASV_000431	bn_ASV_000156	0	7.608696
bn_ASV_000431	bn_ASV_000054	0	8.247423
bn_ASV_000431	bn_ASV_000230	0	61.016949
bn_ASV_000431	bn_ASV_000244	0	52.307692
bn_ASV_000431	bn_ASV_000193	0	69.090909
bn_ASV_000431	bn_ASV_000064	0	6.741573
bn_ASV_000431	bn_ASV_000107	0	67.213115
bn_ASV_000431	bn_ASV_000226	0	62.264151
bn_ASV_000431	bn_ASV_000398	0	66.666667
bn_ASV_000431	bp_ASV_000080	0	46.428571
bn_ASV_000431	bp_ASV_000088	0	48.101266
bn_ASV_000431	bn_ASV_000197	0	53.571429
bn_ASV_000431	en_ASV_00112	0	46.341463
bn_ASV_000431	en_ASV_00206	0	45.679012
bn_ASV_000431	bn_ASV_000333	0	59.615385
bn_ASV_000431	bp_ASV_000059	0	56.338028
bn_ASV_000431	bn_ASV_000302	0	54.716981
bn_ASV_000431	ep_ASV_00019	0	7.920792
bn_ASV_000431	ep_ASV_00009	0	11.111111
bn_ASV_000431	bp_ASV_000063	0	6.000000
bn_ASV_000431	bn_ASV_000060	0	58.730159
bn_ASV_000431	en_ASV_00092	0	54.929577
bn_ASV_000431	bp_ASV_000102	0	52.173913
bn_ASV_000431	bn_ASV_000252	0	58.928571
bn_ASV_000431	bn_ASV_000280	0	64.000000
bn_ASV_000431	bn_ASV_000457	0	59.183673
bn_ASV_000431	ep_ASV_00018	0	51.470588
bn_ASV_000431	en_ASV_00016	0	62.500000
bn_ASV_000431	bp_ASV_000219	0	5.154639
bn_ASV_000431	ep_ASV_00032	0	55.223881
bn_ASV_000431	bp_ASV_000156	0	3.092784
bn_ASV_000431	bp_ASV_000413	0	53.846154
bn_ASV_000431	bp_ASV_000230	0	57.142857
bn_ASV_000431	en_ASV_00636	0	53.968254
bn_ASV_000431	bp_ASV_000244	0	53.333333
bn_ASV_000431	bp_ASV_000213	0	58.620690
bn_ASV_000431	en_ASV_00059	0	3.333333
bn_ASV_000431	bn_ASV_000476	0	60.869565
bn_ASV_000431	en_ASV_00983	0	50.000000
bn_ASV_000431	bp_ASV_000062	0	3.448276
bn_ASV_000431	bn_ASV_000720	0	54.347826
bn_ASV_000431	en_ASV_00504	0	53.448276
bn_ASV_000431	bp_ASV_000311	0	50.847458
bn_ASV_000431	bn_ASV_000098	0	50.769231
bn_ASV_000431	bn_ASV_000479	0	60.000000
bn_ASV_000431	en_ASV_00583	0	57.894737
bn_ASV_000431	bp_ASV_000398	0	58.181818
bn_ASV_000431	bn_ASV_000652	0	50.000000
bn_ASV_000431	ep_ASV_00158	0	4.545455
bn_ASV_000431	ep_ASV_00130	0	41.269841
bn_ASV_000431	ep_ASV_00288	0	1.098901
bn_ASV_000431	bp_ASV_000367	0	55.555556
bn_ASV_000431	bp_ASV_000402	0	58.490566
bn_ASV_000431	ep_ASV_00246	0	52.727273
bn_ASV_000431	bp_ASV_000222	0	56.603774
bn_ASV_000431	ep_ASV_00363	0	40.625000
bn_ASV_000431	en_ASV_00879	0	54.716981
bn_ASV_000431	bp_ASV_000271	0	54.716981
bn_ASV_000431	bp_ASV_000333	0	60.784314
bn_ASV_000431	ep_ASV_00364	0	49.090909
bn_ASV_000431	en_ASV_00406	0	53.846154
bn_ASV_000431	bp_ASV_000306	0	53.846154
bn_ASV_000431	bp_ASV_000462	0	56.862745
bn_ASV_000431	bp_ASV_000302	0	54.901961
bn_ASV_000431	bn_ASV_000498	0	48.936170
bn_ASV_000431	bn_ASV_000607	0	58.823529
bn_ASV_000431	ep_ASV_00162	0	41.818182
bn_ASV_000431	ep_ASV_00301	0	53.703704
bn_ASV_000431	en_ASV_00804	0	50.000000
bn_ASV_000431	en_ASV_00954	0	50.943396
bn_ASV_000431	bp_ASV_000319	0	52.941176
bn_ASV_000431	bn_ASV_000846	0	43.478261
bn_ASV_000431	en_ASV_00612	0	44.642857
bn_ASV_000431	bp_ASV_000599	0	57.142857
bn_ASV_000431	bp_ASV_000457	0	54.000000
bn_ASV_000431	bp_ASV_000415	0	57.142857
bn_ASV_000431	bp_ASV_000181	0	42.592593
bn_ASV_000431	bn_ASV_000832	0	51.111111
bn_ASV_000032	bn_ASV_000151	0	70.476190
bn_ASV_000032	bn_ASV_000025	0	60.504202
bn_ASV_000032	en_ASV_00179	0	83.928571
bn_ASV_000032	bn_ASV_000072	0	60.952381
bn_ASV_000032	bn_ASV_000432	0	24.761905
ep_ASV_00317	bn_ASV_000088	0	50.000000
ep_ASV_00317	bn_ASV_000244	0	57.142857
ep_ASV_00317	bn_ASV_000107	0	59.154930
ep_ASV_00317	bn_ASV_000226	0	56.451613
ep_ASV_00317	bn_ASV_000398	0	57.377049
ep_ASV_00317	bp_ASV_000080	0	50.561798
ep_ASV_00317	ep_ASV_00037	0	56.470588
ep_ASV_00317	bp_ASV_000088	0	58.024691
ep_ASV_00317	en_ASV_00206	0	48.275862
ep_ASV_00317	bp_ASV_000059	0	60.526316
ep_ASV_00317	bn_ASV_000302	0	55.000000
ep_ASV_00317	en_ASV_00053	0	53.750000
ep_ASV_00317	bp_ASV_000063	0	10.377358
ep_ASV_00317	en_ASV_00092	0	59.210526
ep_ASV_00317	bp_ASV_000102	0	56.756757
ep_ASV_00317	bn_ASV_000280	0	57.627119
ep_ASV_00317	ep_ASV_00018	0	65.217391
ep_ASV_00317	bp_ASV_000156	0	8.823529
ep_ASV_00317	en_ASV_00636	0	58.823529
ep_ASV_00317	bp_ASV_000244	0	58.461538
ep_ASV_00317	bp_ASV_000213	0	60.937500
ep_ASV_00317	ep_ASV_00127	0	59.420290
ep_ASV_00317	bn_ASV_000476	0	46.551724
ep_ASV_00317	en_ASV_00983	0	52.857143
ep_ASV_00317	bn_ASV_000720	0	43.859649
ep_ASV_00317	en_ASV_00504	0	49.253731
ep_ASV_00317	bp_ASV_000311	0	61.290323
ep_ASV_00317	bp_ASV_000402	0	55.737705
ep_ASV_00317	ep_ASV_00246	0	58.333333
ep_ASV_00317	ep_ASV_00264	0	57.377049
ep_ASV_00317	ep_ASV_00379	0	57.575758
ep_ASV_00317	bp_ASV_000222	0	59.322034
ep_ASV_00317	ep_ASV_00350	0	63.333333
ep_ASV_00317	en_ASV_00879	0	55.000000
ep_ASV_00317	bp_ASV_000271	0	60.344828
ep_ASV_00317	bp_ASV_000333	0	50.000000
ep_ASV_00317	bp_ASV_000306	0	54.237288
ep_ASV_00317	bp_ASV_000279	0	54.237288
ep_ASV_00317	bp_ASV_000462	0	59.649123
ep_ASV_00317	bp_ASV_000302	0	55.172414
ep_ASV_00317	bn_ASV_000607	0	53.333333
ep_ASV_00317	ep_ASV_00301	0	56.666667
ep_ASV_00317	ep_ASV_00552	0	53.333333
ep_ASV_00317	en_ASV_00969	0	53.333333
ep_ASV_00317	en_ASV_01061	0	47.540984
ep_ASV_00317	bp_ASV_000319	0	58.928571
ep_ASV_00317	ep_ASV_00052	0	45.161290
ep_ASV_00317	ep_ASV_00396	0	53.333333
ep_ASV_00317	en_ASV_00848	0	50.793651
ep_ASV_00317	en_ASV_01194	0	55.172414
ep_ASV_00317	bp_ASV_000599	0	54.385965
ep_ASV_00317	bp_ASV_000257	0	49.152542
ep_ASV_00317	bp_ASV_000415	0	57.142857
bn_ASV_000179	bn_ASV_000146	0	70.000000
bn_ASV_000179	bn_ASV_000088	0	68.085106
bn_ASV_000179	bn_ASV_000102	0	67.415730
bn_ASV_000179	bn_ASV_000331	0	58.536585
bn_ASV_000179	bn_ASV_000289	0	67.073171
bn_ASV_000179	bn_ASV_000213	0	57.894737
bn_ASV_000179	bn_ASV_000107	0	56.470588
bn_ASV_000179	bn_ASV_000361	0	52.564103
bn_ASV_000179	ep_ASV_00004	0	60.824742
bn_ASV_000179	bn_ASV_000406	0	53.333333
bn_ASV_000179	bn_ASV_000380	0	53.947368
bn_ASV_000179	en_ASV_00472	0	69.318182
bn_ASV_000179	en_ASV_00053	0	64.367816
bn_ASV_000179	en_ASV_00547	0	63.095238
bn_ASV_000179	bp_ASV_000102	0	63.855422
bn_ASV_000179	bn_ASV_000252	0	57.894737
bn_ASV_000179	bn_ASV_000257	0	50.000000
bn_ASV_000179	bn_ASV_000262	0	59.459459
bn_ASV_000179	bn_ASV_000425	0	47.297297
bn_ASV_000179	bn_ASV_000298	0	48.648649
bn_ASV_000179	bp_ASV_000213	0	55.696203
bn_ASV_000179	ep_ASV_00127	0	56.626506
bn_ASV_000179	bn_ASV_000409	0	41.666667
bn_ASV_000179	bp_ASV_000311	0	55.844156
bn_ASV_000179	en_ASV_01161	0	53.947368
bn_ASV_000179	en_ASV_00403	0	38.554217
bn_ASV_000179	en_ASV_00310	0	12.871287
bn_ASV_000179	en_ASV_00253	0	12.380952
bn_ASV_000179	bn_ASV_000442	0	46.666667
bn_ASV_000179	bp_ASV_000279	0	44.155844
bn_ASV_000179	bn_ASV_000586	0	26.666667
bn_ASV_000179	en_ASV_01364	0	49.350649
bn_ASV_000179	bp_ASV_000406	0	42.857143
bn_ASV_000179	bp_ASV_000511	0	41.025641
bn_ASV_000179	ep_ASV_00552	0	43.589744
bn_ASV_000179	en_ASV_01132	0	43.037975
bn_ASV_000179	en_ASV_00969	0	47.368421
bn_ASV_000179	en_ASV_01061	0	46.666667
bn_ASV_000179	en_ASV_00848	0	49.350649
bn_ASV_000179	bp_ASV_000257	0	42.105263
bn_ASV_000179	bp_ASV_000393	0	38.461538
bn_ASV_000179	bn_ASV_000267	0	35.616438
en_ASV_00366	bn_ASV_000001	0	40.336134
en_ASV_00366	bn_ASV_000025	0	24.324324
en_ASV_00366	bn_ASV_000102	0	53.571429
en_ASV_00366	bn_ASV_000129	0	52.747253
en_ASV_00366	bn_ASV_000331	0	46.666667
en_ASV_00366	bn_ASV_000156	0	11.111111
en_ASV_00366	bn_ASV_000054	0	10.476190
en_ASV_00366	bn_ASV_000230	0	63.076923
en_ASV_00366	bn_ASV_000193	0	60.000000
en_ASV_00366	bn_ASV_000213	0	56.250000
en_ASV_00366	bn_ASV_000226	0	56.451613
en_ASV_00366	bn_ASV_000069	0	5.208333
en_ASV_00366	en_ASV_00112	0	54.117647
en_ASV_00366	bn_ASV_000302	0	57.627119
en_ASV_00366	en_ASV_00472	0	53.571429
en_ASV_00366	en_ASV_00053	0	55.696203
en_ASV_00366	en_ASV_00092	0	61.333333
en_ASV_00366	bp_ASV_000102	0	52.631579
en_ASV_00366	bn_ASV_000280	0	60.344828
en_ASV_00366	bn_ASV_000457	0	53.448276
en_ASV_00366	bn_ASV_000245	0	6.122449
en_ASV_00366	ep_ASV_00018	0	56.164384
en_ASV_00366	en_ASV_00016	0	64.285714
en_ASV_00366	bp_ASV_000219	0	9.708738
en_ASV_00366	bp_ASV_000156	0	6.730769
en_ASV_00366	bn_ASV_000528	0	55.357143
en_ASV_00366	ep_ASV_00120	0	56.716418
en_ASV_00366	en_ASV_00059	0	6.122449
en_ASV_00366	en_ASV_00537	0	52.702703
en_ASV_00366	en_ASV_00983	0	57.352941
en_ASV_00366	en_ASV_01063	0	55.072464
en_ASV_00366	en_ASV_00207	0	5.263158
en_ASV_00366	bp_ASV_000348	0	50.769231
en_ASV_00366	en_ASV_00074	0	5.434783
en_ASV_00366	bp_ASV_000367	0	53.225806
en_ASV_00366	bp_ASV_000402	0	50.793651
en_ASV_00366	ep_ASV_00246	0	50.793651
en_ASV_00366	bp_ASV_000222	0	54.098361
en_ASV_00366	en_ASV_00879	0	57.627119
en_ASV_00366	en_ASV_00406	0	59.649123
en_ASV_00366	bp_ASV_000306	0	54.237288
en_ASV_00366	bp_ASV_000279	0	46.774194
en_ASV_00366	bn_ASV_000692	0	49.056604
en_ASV_00366	bn_ASV_000607	0	53.333333
en_ASV_00366	en_ASV_00804	0	61.403509
en_ASV_00366	en_ASV_00954	0	59.649123
en_ASV_00366	bp_ASV_000319	0	50.847458
en_ASV_00366	bn_ASV_000846	0	45.283019
en_ASV_00366	en_ASV_00612	0	61.403509
en_ASV_00366	bp_ASV_000415	0	51.724138
en_ASV_00366	bn_ASV_000832	0	49.056604
bn_ASV_000129	bn_ASV_000001	0	68.333333
bn_ASV_000129	bn_ASV_000025	0	49.137931
bn_ASV_000129	bn_ASV_000230	0	54.945055
bn_ASV_000129	bn_ASV_000398	0	48.863636
bn_ASV_000129	bn_ASV_000203	0	54.347826
bn_ASV_000129	bn_ASV_000302	0	43.820225
bn_ASV_000129	bn_ASV_000457	0	42.528736
bn_ASV_000129	en_ASV_00016	0	54.639175
bn_ASV_000129	bn_ASV_000692	0	29.545455
bn_ASV_000129	en_ASV_00804	0	42.696629
ep_ASV_00127	bn_ASV_000026	0	48.076923
ep_ASV_00127	bn_ASV_000133	0	52.127660
ep_ASV_00127	bn_ASV_000088	0	61.797753
ep_ASV_00127	bn_ASV_000184	0	52.380952
ep_ASV_00127	bn_ASV_000102	0	56.976744
ep_ASV_00127	bn_ASV_000331	0	54.666667
ep_ASV_00127	bn_ASV_000289	0	48.192771
ep_ASV_00127	bp_ASV_000026	0	50.450450
ep_ASV_00127	bn_ASV_000230	0	64.705882
ep_ASV_00127	bp_ASV_000125	0	54.455446
ep_ASV_00127	bn_ASV_000244	0	65.714286
ep_ASV_00127	bn_ASV_000193	0	64.179104
ep_ASV_00127	bn_ASV_000064	0	9.803922
ep_ASV_00127	bn_ASV_000213	0	60.606061
ep_ASV_00127	bp_ASV_000146	0	54.166667
ep_ASV_00127	bn_ASV_000107	0	63.013699
ep_ASV_00127	bn_ASV_000361	0	61.538462
ep_ASV_00127	bn_ASV_000226	0	63.492063
ep_ASV_00127	bn_ASV_000398	0	59.375000
ep_ASV_00127	bp_ASV_000080	0	59.090909
ep_ASV_00127	ep_ASV_00037	0	67.469880
ep_ASV_00127	bp_ASV_000088	0	69.620253
ep_ASV_00127	bn_ASV_000197	0	53.731343
ep_ASV_00127	en_ASV_00112	0	52.222222
ep_ASV_00127	bn_ASV_000406	0	46.376812
ep_ASV_00127	en_ASV_00206	0	55.172414
ep_ASV_00127	bn_ASV_000333	0	61.290323
ep_ASV_00127	bn_ASV_000411	0	52.380952
ep_ASV_00127	bp_ASV_000059	0	66.233766
ep_ASV_00127	bn_ASV_000302	0	57.142857
ep_ASV_00127	en_ASV_00472	0	56.976744
ep_ASV_00127	en_ASV_00053	0	61.250000
ep_ASV_00127	bp_ASV_000063	0	14.953271
ep_ASV_00127	en_ASV_00092	0	58.750000
ep_ASV_00127	en_ASV_00547	0	59.740260
ep_ASV_00127	bp_ASV_000102	0	67.123288
ep_ASV_00127	bn_ASV_000252	0	60.606061
ep_ASV_00127	bn_ASV_000257	0	53.968254
ep_ASV_00127	bn_ASV_000280	0	57.142857
ep_ASV_00127	bn_ASV_000457	0	53.225806
ep_ASV_00127	bn_ASV_000425	0	50.793651
ep_ASV_00127	ep_ASV_00018	0	69.014085
ep_ASV_00127	en_ASV_00016	0	61.333333
ep_ASV_00127	ep_ASV_00044	0	66.197183
ep_ASV_00127	bn_ASV_000298	0	54.838710
ep_ASV_00127	bp_ASV_000156	0	15.841584
ep_ASV_00127	bp_ASV_000230	0	58.904110
ep_ASV_00127	ep_ASV_00213	0	66.666667
ep_ASV_00127	en_ASV_00636	0	65.217391
ep_ASV_00127	bn_ASV_000528	0	52.459016
ep_ASV_00127	bp_ASV_000244	0	67.692308
ep_ASV_00127	bp_ASV_000213	0	67.692308
ep_ASV_00127	bn_ASV_000476	0	51.666667
ep_ASV_00127	ep_ASV_00357	0	59.154930
ep_ASV_00127	en_ASV_00983	0	63.768116
ep_ASV_00127	bn_ASV_000720	0	46.666667
ep_ASV_00127	bp_ASV_000311	0	60.606061
ep_ASV_00127	ep_ASV_00460	0	58.571429
ep_ASV_00127	bn_ASV_000479	0	43.548387
ep_ASV_00127	bp_ASV_000398	0	60.000000
ep_ASV_00127	bp_ASV_000348	0	60.000000
ep_ASV_00127	ep_ASV_00243	0	52.112676
ep_ASV_00127	ep_ASV_00323	0	58.823529
ep_ASV_00127	en_ASV_00327	0	6.930693
ep_ASV_00127	bp_ASV_000367	0	53.030303
ep_ASV_00127	bp_ASV_000402	0	57.812500
ep_ASV_00127	ep_ASV_00246	0	65.573770
ep_ASV_00127	ep_ASV_00264	0	64.516129
ep_ASV_00127	en_ASV_00310	0	4.166667
ep_ASV_00127	bp_ASV_000222	0	56.250000
ep_ASV_00127	ep_ASV_00350	0	65.079365
ep_ASV_00127	ep_ASV_00363	0	55.072464
ep_ASV_00127	en_ASV_00879	0	57.142857
ep_ASV_00127	bp_ASV_000271	0	59.677419
ep_ASV_00127	bp_ASV_000333	0	52.307692
ep_ASV_00127	ep_ASV_00364	0	52.307692
ep_ASV_00127	en_ASV_00406	0	53.968254
ep_ASV_00127	bp_ASV_000306	0	59.016393
ep_ASV_00127	bp_ASV_000279	0	53.968254
ep_ASV_00127	bp_ASV_000462	0	53.968254
ep_ASV_00127	ep_ASV_00401	0	57.812500
ep_ASV_00127	bp_ASV_000406	0	50.000000
ep_ASV_00127	bp_ASV_000511	0	50.000000
ep_ASV_00127	bp_ASV_000302	0	54.838710
